9571,268,Phường Phú Lương,105.77085,20.9397761
9886,268,Phường Dương Nội,105.74637,20.9809284
10117,268,Phường Đồng Mai,105.7396539,20.9281504
10123,268,Phường Biên Giang,105.7223742,20.9295202
9574,269,Phường Lê Lợi,,
9577,269,Phường Phú Thịnh,,
9580,269,Phường Ngô Quyền,,
9583,269,Phường Quang Trung,105.5055028,21.13660495
9586,269,Phường Sơn Lộc,,
9589,269,Phường Xuân Khanh,,
9592,269,Xã Đường Lâm,105.462422,21.1684791
9595,269,Phường Viên Sơn,,
9598,269,Xã Xuân Sơn,105.4431951,21.1350994
9601,269,Phường Trung Hưng,,
9604,269,Xã Thanh Mỹ,105.458551,21.1200659
9607,269,Phường Trung Sơn Trầm,,
9610,269,Xã Kim Sơn,105.4723202,21.095029
9613,269,Xã Sơn Đông,105.5077678,21.1409065
9616,269,Xã Cổ Đông,105.4397834,21.1123247
9619,271,Thị trấn Tây Đằng,105.4202841,21.1983797
9625,271,Xã Phú Cường,105.4032501,21.28681995
9628,271,Xã Cổ Đô,105.3739517,21.2843846
9631,271,Xã Tản Hồng,105.4201237,21.2704447
9634,271,Xã Vạn Thắng,105.394073,21.25615785
9637,271,Xã Châu Sơn,105.4292315,21.26095805
9640,271,Xã Phong Vân,105.362615,21.2574794
9643,271,Xã Phú Đông,105.3744329,21.2559648
9646,271,Xã Phú Phương,105.421829,21.24793205
9649,271,Xã Phú Châu,105.4279433,21.23440235
9652,271,Xã Thái Hòa,105.3755995,21.2312759
9655,271,Xã Đồng Thái,105.3998854,21.22762445
9658,271,Xã Phú Sơn,105.3604221,21.2127823
9661,271,Xã Minh Châu,105.4610273,21.1983734
9664,271,Xã Vật Lại,105.3937596,21.19486995
9667,271,Xã Chu Minh,105.442359,21.19888955
9670,271,Xã Tòng Bạt,105.3308362,21.19328395
9673,271,Xã Cẩm Lĩnh,105.3561549,21.1679949
9676,271,Xã Sơn Đà,105.3143801,21.17292675
9679,271,Xã Đông Quang,105.4559734,21.18059325
9682,271,Xã Tiên Phong,105.426996,21.1729713
